Zip Code,City,State,Metro,County Name,Price,Earthquake Grants,Fire Grants,Flood Grants,Hurricane Grants,Mud/Landslide Grants,Other Grants,Severe Storm Grants,Tornado Grants,Earthquake Events,Fire Events,Flood Events,Hurricane Events,Mud/Landslide Events,Other Events,Severe Storm Events,Tornado Events
38105,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38106,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38107,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38108,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38111,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38112,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38113,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38114,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38115,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38117,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38122,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38124,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38126,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38130,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38131,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38132,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38133,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38136,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38137,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38152,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38157,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38161,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38166,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38167,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38168,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38173,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38174,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38175,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38177,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38181,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38182,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38183,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38184,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38186,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38187,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38188,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38190,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38193,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38197,,,,,,,,246413.92,157941.74,,,39555387.38,,,,10,12,,,292,
38220,,,,,,,,,941286.35,,,14568683.52,,,,,38,,,170,
38221,,,,,,,,84272.11,,,,8195919.44,,,,7,,,,155,
38222,,,,,,,,326819.49,,,,448342.19,,,,18,,,,34,
38223,,,,,,,,326819.49,,,,448342.19,,,,18,,,,34,
38224,,,,,,,,326819.49,,,,448342.19,,,,18,,,,34,
38229,,,,,,,,326819.49,,,,448342.19,,,,18,,,,34,
38231,,,,,,,,326819.49,,,,448342.19,,,,18,,,,34,
38232,,,,,,,,,,,,142490.35,,,,,,,,19,
38233,,,,,,,,,,,,2951901.52,,,,,,,,60,
38235,,,,,,,,,941286.35,,,11759272.35,,,,,38,,,129,
38236,,,,,,,,326819.49,,,,448342.19,,,,18,,,,34,
38240,,,,,,,,,,,,5879804.82,,,,,,,,45,
38251,,,,,,,,326819.49,,,,448342.19,,,,18,,,,34,
38253,,,,,,,,,,,,142490.35,,,,,,,,19,
38254,,,,,,,,,,,,142490.35,,,,,,,,19,
38255,,,,,,,,,,,,142490.35,,,,,,,,19,
38257,,,,,,,,,,,,142490.35,,,,,,,,19,
38258,,,,,,,,,941286.35,,,11759272.35,,,,,38,,,129,
38259,,,,,,,,,,,,8689215.99,,,,,,,,86,
38260,,,,,,,,,,,,142490.35,,,,,,,,19,
38271,,,,,,,,,,,,142490.35,,,,,,,,19,
38281,,,,,,,,,,,,142490.35,,,,,,,,19,
38302,,,,,,,,117981.76,158602.07,,,24847361.56,,,,5,7,,,269,
38303,,,,,,,,117981.76,158602.07,,,24847361.56,,,,5,7,,,269,
38308,,,,,,,,117981.76,158602.07,,,24847361.56,,,,5,7,,,269,
38311,,,,,,,,,,,,1600914.43,,,,,,,,51,
38313,,,,,,,108994.83,465142.02,1168074.94,,,32685324.55,,,3,68,67,,,349,
38315,,,,,,,,120582.19,1009472.87,,,1318298.17,,,,34,60,,,37,
38316,,,,,,,,,,,,2809411.17,,,,,,,,41,
38317,,,,,,,,84272.11,941286.35,,,19955191.79,,,,7,38,,,284,
38318,,,,,,,,84272.11,941286.35,,,19955191.79,,,,7,38,,,284,
38321,,,,,,,108994.83,226578.07,941286.35,,,19479998.83,,,3,29,38,,,200,
38324,,,,,,,,,941286.35,,,11759272.35,,,,,38,,,129,
38326,,,,,,,,,9444352.93,,,4059655.52,,,,,64,,,99,
38327,,,,,,,,,9444352.93,,,4059655.52,,,,,64,,,99,
38328,,,,,,,108994.83,226578.07,,,,9321640.91,,,3,29,,,,122,
38329,,,,,,,108994.83,226578.07,,,,9321640.91,,,3,29,,,,122,
38330,,,,,,,,,,,,2809411.17,,,,,,,,41,
38331,,,,,,,,,,,,2809411.17,,,,,,,,41,
38332,,,,,,,,120582.19,1009472.87,,,1318298.17,,,,34,60,,,37,
38333,,,,,,,,84272.11,,,,8195919.44,,,,7,,,,155,
38334,,,,,,,,120582.19,1009472.87,,,1318298.17,,,,34,60,,,37,
38336,,,,,,,,,,,,463417.87,,,,,,,,17,
38337,,,,,,,,,,,,463417.87,,,,,,,,17,
38338,,,,,,,,,,,,2809411.17,,,,,,,,41,
38339,,,,,,,,,,,,1201061.66,,,,,,,,28,
38341,,,,,,,108994.83,310850.18,941286.35,,,29276832.7,,,3,36,38,,,406,
38342,,,,,,,,,941286.35,,,11759272.35,,,,,38,,,129,
38343,,,,,,,,117981.76,158602.07,,,28120190.6,,,,5,7,,,327,
38344,,,,,,,,,941286.35,,,11759272.35,,,,,38,,,129,
38345,,,,,,,108994.83,347160.26,1009472.87,,,7837962.99,,,3,63,60,,,80,
38346,,,,,,,,,,,,2809411.17,,,,,,,,41,
38347,,,,,,,,120582.19,1009472.87,,,117236.51,,,,34,60,,,9,
38348,,,,,,,,117981.76,1099888.42,,,39416045.08,,,,5,45,,,439,
38352,,,,,,,108994.83,347160.26,1009472.87,,,7837962.99,,,3,63,60,,,80,
38356,,,,,,,,238563.95,1168074.94,,,25221640.7,,,,39,67,,,292,
38357,,,,,,,,,9444352.93,,,5260717.18,,,,,64,,,127,
38358,,,,,,,,,941286.35,,,14568683.52,,,,,38,,,170,
38359,,,,,,,,120582.19,10453825.8,,,5377953.69,,,,34,124,,,136,
38361,,,,,,,,,9444352.93,,,5260717.18,,,,,64,,,127,
38362,,,,,,,,117981.76,158602.07,,,24847361.56,,,,5,7,,,269,
38363,,,,,,,108994.83,226578.07,,,,9321640.91,,,3,29,,,,122,
38365,,,,,,,,,9444352.93,,,4059655.52,,,,,64,,,99,
38366,,,,,,,,238563.95,1168074.94,,,24964598.07,,,,39,67,,,278,
38367,,,,,,,,,,,,1201061.66,,,,,,,,28,
38368,,,,,,,108994.83,347160.26,1009472.87,,,7837962.99,,,3,63,60,,,80,
38369,,,,,,,,,,,,2809411.17,,,,,,,,41,
38370,,,,,,,108994.83,226578.07,9444352.93,,,11780382,,,3,29,64,,,170,
38371,,,,,,,108994.83,226578.07,9444352.93,,,13381296.43,,,3,29,64,,,221,
38374,,,,,,,108994.83,226578.07,,,,9321640.91,,,3,29,,,,122,
38375,,,,,,,,,,,,1201061.66,,,,,,,,28,
38376,,,,,,,,,9444352.93,,,5260717.18,,,,,64,,,127,
38378,,,,,,,,117981.76,158602.07,,,24847361.56,,,,5,7,,,269,
38379,,,,,,,,,9444352.93,,,5260717.18,,,,,64,,,127,
38380,,,,,,,,84272.11,,,,9796833.87,,,,7,,,,206,
38381,,,,,,,,,,,,257042.63,,,,,,,,14,
38382,,,,,,,,,,,,2809411.17,,,,,,,,41,
38387,,,,,,,,84272.11,941286.35,,,19955191.79,,,,7,38,,,284,
38388,,,,,,,108994.83,226578.07,941286.35,,,19479998.83,,,3,29,38,,,200,
38389,,,,,,,,,,,,2809411.17,,,,,,,,41,
38390,,,,,,,108994.83,226578.07,941286.35,,,19479998.83,,,3,29,38,,,200,
38391,,,,,,,,117981.76,158602.07,,,24847361.56,,,,5,7,,,269,
38392,,,,,,,,117981.76,158602.07,,,27710576.24,,,,5,7,,,298,
38393,,,,,,,,,,,,1201061.66,,,,,,,,28,
38402,,,,,,,,,,,,1969040.07,,,,,,,,18,
38425,,,,,,,,130142929.3,18104784,,,16722785.36,60042.8,,,272,144,,,342,3
38449,,,,,,,122110,723539.71,411382.82,,,5287717.48,1050391.92,,4,36,17,,,125,17
38450,,,,,,,,128761667,8660431.07,,,7840306.82,60042.8,,,243,80,,,116,3
38451,,,,,,,,285296.48,,,,15742380.24,,,,17,,,,176,
38452,,,,,,,,128761667,8660431.07,,,7840306.82,60042.8,,,243,80,,,116,3
38453,,,,,,,122110,723539.71,411382.82,,,5287717.48,1050391.92,,4,36,17,,,125,17
38454,,,,,,,,,,,,7833798.86,,,,,,,,61,
38455,,,,,,,,,,,,66950.8,,,,,,,,14,
38456,,,,,,,,433329.3,,,,13608683.88,,,,17,,,,153,
38457,,,,,,,,433329.3,,,,13541733.08,,,,17,,,,139,
38459,,,,,,,122110,723539.71,411382.82,,,5287717.48,1050391.92,,4,36,17,,,125,17
38460,,,,,,,,,,,,66950.8,,,,,,,,14,
38461,,,,,,,,1640335.96,,,,37204809.58,,,,38,,,,146,
38462,,,,,,,,1640335.96,,,,35235769.51,,,,38,,,,128,
38463,,,,,,,,129194996.3,8660431.07,,,21382039.9,60042.8,,,260,80,,,255,3
38468,,,,,,,,433329.3,,,,13608683.88,,,,17,,,,153,
38469,,,,,,,,433329.3,,,,13541733.08,,,,17,,,,139,
38471,,,,,,,,128761667,8660431.07,,,7840306.82,60042.8,,,243,80,,,116,3
38472,,,,,,,,285296.48,,,,15742380.24,,,,17,,,,176,
38473,,,,,,,,433329.3,,,,13608683.88,,,,17,,,,153,
38474,,,,,,,,2073665.26,,,,44948734.67,,,,55,,,,256,
38475,,,,,,,,128761667,18104784,,,11899962.34,60042.8,,,243,144,,,215,3
38476,,,,,,,248002.7,,,,,27885289.2,,,6,,,,,154,
38477,,,,,,,,,,,,66950.8,,,,,,,,14,
38481,,,,,,,,433329.3,,,,13541733.08,,,,17,,,,139,
38482,,,,,,,,,,,,1969040.07,,,,,,,,18,
38483,,,,,,,,2073665.26,,,,44948734.67,,,,55,,,,256,
38485,,,,,,,,130402003,8660431.07,,,37211317.54,60042.8,,,281,80,,,201,3
38486,,,,,,,,129194996.3,8660431.07,,,21382039.9,60042.8,,,260,80,,,255,3
38487,,,,,,,,,,,,7833798.86,,,,,,,,61,
38488,,,,,,,122110,723539.71,411382.82,,,5220766.68,1050391.92,,4,36,17,,,111,17
38502,,,,,,,,138709,3406319.25,,,497796.93,,,,9,76,,,28,
38503,,,,,,,,138709,3406319.25,,,497796.93,,,,9,76,,,28,
38504,,,,,,,,168433.37,,,,3916760.79,,,,8,,,,91,
38541,,,,,,,,9323212.22,,,,12531058.94,,,,54,,,,157,
38542,,,,,,,,,,,,326161.32,,,,,,,,3,
38543,,,,,,,,,,,,326161.32,,,,,,,,3,
38544,,,,,,,,367465.2,3406319.25,,,25829422.65,,,,27,76,,,280,
38545,,,,,,,,270907.46,11872807.14,,,10863961.38,,,,31,120,,,244,
38547,,,,,,,85955.5,552322.38,107112.15,,,1901060.36,,,3,15,24,,,51,
38548,,,,,,,85955.5,919787.58,3513431.4,,,27730483.01,,,3,42,100,,,331,
38550,,,,,,,,4146730.51,5149596.72,,,4495602.35,,,,20,138,,,77,
38551,,,,,,,,9455410.68,8466487.89,,,22897223.39,,,,76,44,,,373,
38552,,,,,,,85955.5,552322.38,107112.15,,,1901060.36,,,3,15,24,,,51,
38554,,,,,,,,,,,,326161.32,,,,,,,,3,
38557,,,,,,,,1121313.78,21531476.25,,,4408453.76,,,,28,197,,,78,
38559,,,,,,,,,,,,12957166.53,,,,,,,,137,
38560,,,,,,,85955.5,552322.38,107112.15,,,1901060.36,,,3,15,24,,,51,
38562,,,,,,,,132198.46,8466487.89,,,10366164.45,,,,22,44,,,216,
38563,,,,,,,85955.5,552322.38,107112.15,,,1901060.36,,,3,15,24,,,51,
38564,,,,,,,,270907.46,11872807.14,,,10863961.38,,,,31,120,,,244,
38567,,,,,,,85955.5,781078.58,107112.15,,,27232686.08,,,3,33,24,,,303,
38568,,,,,,,,9455410.68,8466487.89,,,22897223.39,,,,76,44,,,373,
38569,,,,,,,85955.5,781078.58,107112.15,,,27232686.08,,,3,33,24,,,303,
38573,,,,,,,,9323212.22,,,,12531058.94,,,,54,,,,157,
38575,,,,,,,,9323212.22,,,,16786539.85,,,,54,,,,180,
38578,,,,,,,,1121313.78,21531476.25,,,4408453.76,,,,28,197,,,78,
38579,,,,,,,,,,,,8493545.52,,,,,,,,94,
38580,,,,,,,,,,,,326161.32,,,,,,,,3,
38581,,,,,,,,4375486.71,5149596.72,,,42784394.6,,,,38,138,,,466,
38582,,,,,,,,367465.2,3406319.25,,,25829422.65,,,,27,76,,,280,
38585,,,,,,,,,,,,4463621.01,,,,,,,,43,
38587,,,,,,,,,,,,8493545.52,,,,,,,,94,
38588,,,,,,,,9455410.68,8466487.89,,,27152704.3,,,,76,44,,,396,
38589,,,,,,,,,,,,326161.32,,,,,,,,3,
38601,,,,,,,,32823.63,,,,1583971.39,,,,5,,,,25,
38603,,,,,,,,84272.11,,,,8992236.08,,,,7,,,,170,
38610,,,,,,,,5460457.06,45152081.86,,,13279726.51,,,,34,222,,,253,
38614,,,,,,,,8185054.51,,,,1544859.32,,,,85,,,,53,
38617,,,,,,,,3764850.5,,,,1383823.6,,,,45,,,,55,
38618,,,,,,,,365337.15,,,,13855408.03,,,,27,,,,156,
38619,,,,,,,,119605.31,,,,2206386.01,,,,15,,,,47,
38620,,,,,,,,86781.68,,,,622414.62,,,,10,,,,22,
38621,,,,,,,,585986.21,,,,1260882.07,,,,19,,,,41,
38622,,,,,,,,499204.53,,,,638467.45,,,,9,,,,19,
38623,,,,,,,,499204.53,,,,638467.45,,,,9,,,,19,
38625,,,,,,,,5376184.95,45152081.86,,,5083807.07,,,,27,222,,,98,
38626,,,,,,,,9894000.59,,,,1345326.51,,,,51,,,,47,
38627,,,,,,,,5409008.58,45152081.86,,,6040948.45,,,,32,222,,,120,
38629,,,,,,,,84272.11,,,,8992236.08,,,,7,,,,170,
38631,,,,,,,,3265645.97,,,,745356.15,,,,36,,,,36,
38633,,,,,,,,5460457.06,45152081.86,,,12483409.87,,,,34,222,,,238,
38635,,,,,,,,369568.59,,,,21902308.81,,,,24,,,,299,
38637,,,,,,,,80040.67,,,,149018.66,,,,10,,,,12,
38639,,,,,,,,3265645.97,,,,745356.15,,,,36,,,,36,
38641,,,,,,,,6708395.29,,,,748989.02,,,,25,,,,23,
38642,,,,,,,,369568.59,,,,21902308.81,,,,24,,,,299,
38643,,,,,,,,3967143.9,,,,2006238.22,,,,69,,,,77,
38644,,,,,,,,3265645.97,,,,745356.15,,,,36,,,,36,
38645,,,,,,,,3764850.5,,,,1383823.6,,,,45,,,,55,
38646,,,,,,,,585986.21,,,,1260882.07,,,,19,,,,41,
38647,,,,,,,,84272.11,,,,8195919.44,,,,7,,,,155,
38649,,,,,,,,285296.48,,,,13706389.37,,,,17,,,,144,
38650,,,,,,,,5460457.06,45152081.86,,,13279726.51,,,,34,222,,,253,
38658,,,,,,,,86781.68,,,,622414.62,,,,10,,,,22,
38659,,,,,,,,369568.59,,,,21902308.81,,,,24,,,,299,
38661,,,,,,,,285296.48,,,,13706389.37,,,,17,,,,144,
38663,,,,,,,,84272.11,,,,8992236.08,,,,7,,,,170,
38664,,,,,,,,6628354.62,,,,599970.36,,,,15,,,,11,
38665,,,,,,,,6715136.3,,,,1222384.98,,,,25,,,,33,
38666,,,,,,,,86781.68,,,,622414.62,,,,10,,,,22,
38670,,,,,,,,7127559.15,,,,1238437.81,,,,24,,,,30,
38673,,,,,,,,32823.63,,,,1583971.39,,,,5,,,,25,
38674,,,,,,,,,,,,796316.64,,,,,,,,15,
38676,,,,,,,,6628354.62,,,,599970.36,,,,15,,,,11,
38677,,,,,,,,32823.63,,,,1583971.39,,,,5,,,,25,
38679,,,,,,,,285296.48,,,,13706389.37,,,,17,,,,144,
38680,,,,,,,,80040.67,,,,149018.66,,,,10,,,,12,
38683,,,,,,,,84272.11,,,,10137337.74,,,,7,,,,181,
38685,,,,,,,,318120.11,,,,15290360.76,,,,22,,,,169,
38686,,,,,,,,80040.67,,,,149018.66,,,,10,,,,12,
38701,,,,,,,,7217070.8,22131919.88,,,25202378.25,240346.92,,,39,172,,,356,6
38703,,,,,,,,12136479.34,22131919.88,,,26001881.42,240346.92,,,88,172,,,373,6
38720,,,,,,,,8185054.51,,,,1544859.32,,,,85,,,,53,
38721,,,,,,,,7219446.8,22131919.88,,,25202378.25,240346.92,,,50,172,,,356,6
38722,,,,,,,,7217070.8,22131919.88,,,25202378.25,240346.92,,,39,172,,,356,6
38723,,,,,,,,7217070.8,22131919.88,,,25202378.25,240346.92,,,39,172,,,356,6
38725,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38726,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38730,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38731,,,,,,,,7217070.8,22131919.88,,,25202378.25,240346.92,,,39,172,,,356,6
38732,,,,,,,,5048114.41,,,,910084.47,,,,60,,,,23,
38733,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38736,,,,,,,,128705.87,,,,194458.43,,,,11,,,,11,
38737,,,,,,,,244217.59,,,,110581.3,,,,25,,,,6,
38738,,,,,,,,128705.87,,,,110581.3,,,,11,,,,6,
38739,,,,,,,,3265645.97,,,,745356.15,,,,36,,,,36,
38740,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38744,,,,,,,,7535469.79,22131919.88,,,25202378.25,240346.92,,,49,172,,,356,6
38745,,,,,,,,318398.99,,,,,,,,10,,,,,
38746,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38748,,,,,,,,7219446.8,22131919.88,,,25202378.25,240346.92,,,50,172,,,356,6
38751,,,,,,,,7345776.67,22131919.88,,,25312959.55,240346.92,,,50,172,,,362,6
38753,,,,,,,,1435873.59,,,,2830814.72,,,,21,,,,24,
38754,,,,,,,,8652944.39,22131919.88,,,28033192.97,240346.92,,,60,172,,,380,6
38756,,,,,,,,7345776.67,22131919.88,,,25312959.55,240346.92,,,50,172,,,362,6
38759,,,,,,,,5048114.41,,,,910084.47,,,,60,,,,23,
38760,,,,,,,,7217070.8,22131919.88,,,25202378.25,240346.92,,,39,172,,,356,6
38761,,,,,,,,128705.87,,,,194458.43,,,,11,,,,11,
38762,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38764,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38765,,,,,,,,2376,,,,,,,,11,,,,,
38767,,,,,,,,3265645.97,,,,745356.15,,,,36,,,,36,
38768,,,,,,,,128705.87,,,,110581.3,,,,11,,,,6,
38769,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38771,,,,,,,,128705.87,,,,110581.3,,,,11,,,,6,
38772,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38773,,,,,,,,5048114.41,,,,910084.47,,,,60,,,,23,
38774,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38776,,,,,,,,7217070.8,22131919.88,,,25202378.25,240346.92,,,39,172,,,356,6
38778,,,,,,,,128705.87,,,,110581.3,,,,11,,,,6,
38780,,,,,,,,7217070.8,22131919.88,,,25202378.25,240346.92,,,39,172,,,356,6
38781,,,,,,,,4919408.54,,,,799503.17,,,,49,,,,17,
38782,,,,,,,,7217070.8,22131919.88,,,25202378.25,240346.92,,,39,172,,,356,6
38802,,,,,,,,1715777.67,379418.02,,,10966585.33,,,,20,21,,,123,
38803,,,,,,,,1715777.67,379418.02,,,10966585.33,,,,20,21,,,123,
38820,,,,,,,,,,,,169486.63,,,,,,,,12,
38821,,,,,,,,402440.53,773601.7,,,11701587.59,,,,47,43,,,177,
38824,,,,,,,,7091962.62,45531499.88,,,17672948.84,,,,47,243,,,231,
38825,,,,,,,,402440.53,773601.7,,,11701587.59,,,,47,43,,,177,
38826,,,,,,,,1715777.67,379418.02,,,11136071.96,,,,20,21,,,135,
38827,,,,,,,,,,,,243591.43,,,,,,,,16,
38828,,,,,,,,7091962.62,45531499.88,,,15423562.39,,,,47,243,,,218,
38829,,,,,,,,,,,,822589.61,,,,,,,,16,
38833,,,,,,,,,,,,269864.4,,,,,,,,17,
38835,,,,,,,,,,,,1145101.66,,,,,,,,11,
38838,,,,,,,,,,,,243591.43,,,,,,,,16,
38839,,,,,,,,438738.41,52772.48,,,7710749.01,,,,29,10,,,74,
38841,,,,,,,,5376184.95,45152081.86,,,4456977.06,,,,27,222,,,95,
38843,,,,,,,,1715777.67,379418.02,,,12562868.8,,,,20,21,,,132,
38844,,,,,,,,402440.53,773601.7,,,11701587.59,,,,47,43,,,177,
38846,,,,,,,,,,,,1388693.09,,,,,,,,27,
38847,,,,,,,,,,,,1839874.9,,,,,,,,25,
38848,,,,,,,,402440.53,773601.7,,,13297871.06,,,,47,43,,,186,
38849,,,,,,,,7091962.62,45531499.88,,,16850359.23,,,,47,243,,,215,
38850,,,,,,,,438738.41,52772.48,,,10299025.67,,,,29,10,,,106,
38851,,,,,,,,438738.41,52772.48,,,10129539.04,,,,29,10,,,94,
38855,,,,,,,,1715777.67,379418.02,,,12562868.8,,,,20,21,,,132,
38856,,,,,,,,,,,,1622556.44,,,,,,,,10,
38857,,,,,,,,1715777.67,379418.02,,,12562868.8,,,,20,21,,,132,
38858,,,,,,,,2118218.2,1153019.72,,,24264456.39,,,,67,64,,,309,
38859,,,,,,,,,,,,26272.97,,,,,,,,1,
38860,,,,,,,,2118218.2,1153019.72,,,25256449.58,,,,67,64,,,332,
38862,,,,,,,,1715777.67,379418.02,,,10966585.33,,,,20,21,,,123,
38863,,,,,,,,1715777.67,379418.02,,,11136071.96,,,,20,21,,,135,
38864,,,,,,,,438738.41,52772.48,,,7880235.64,,,,29,10,,,86,
38865,,,,,,,,,,,,1171374.63,,,,,,,,12,
38868,,,,,,,,2118218.2,1153019.72,,,25256449.58,,,,67,64,,,332,
38869,,,,,,,,,,,,169486.63,,,,,,,,12,
38870,,,,,,,,402440.53,773601.7,,,13297871.06,,,,47,43,,,186,
38871,,,,,,,,5409008.58,45152081.86,,,6040948.45,,,,32,222,,,120,
38873,,,,,,,,,,,,269864.4,,,,,,,,17,
38874,,,,,,,,,,,,169486.63,,,,,,,,12,
38875,,,,,,,,,,,,2418790.03,,,,,,,,20,
38876,,,,,,,,,,,,1596283.47,,,,,,,,9,
38877,,,,,,,,,,,,2418790.03,,,,,,,,20,
38878,,,,,,,,438738.41,52772.48,,,10129539.04,,,,29,10,,,94,
38879,,,,,,,,1715777.67,379418.02,,,10966585.33,,,,20,21,,,123,
38880,,,,,,,,,,,,26272.97,,,,,,,,1,
38913,,,,,,,,471562.04,52772.48,,,9294720.4,,,,34,10,,,99,
38914,,,,,,,,438738.41,52772.48,,,7746327.19,,,,29,10,,,80,
38915,,,,,,,,471562.04,52772.48,,,9294720.4,,,,34,10,,,99,
38916,,,,,,,,5467262.98,52772.48,,,11793939.93,,,,67,10,,,197,
38917,,,,,,,,,941286.35,,,11759272.35,,,,,38,,,129,
38920,,,,,,,,115511.72,,,,,,,,14,,,,,
38921,,,,,,,,115511.72,,,,,,,,14,,,,,
38922,,,,,,,,,,,,35578.18,,,,,,,,6,
38923,,,,,,,,,941286.35,,,11759272.35,,,,,38,,,129,
38924,,,,,,,,,,,,3138802.34,,,,,,,,30,
38925,,,,,,,197137.33,22228875.93,30060973.8,,,28079597.93,,,8,215,342,,,419,
38927,,,,,,,,202293.4,,,,622414.62,,,,24,,,,22,
38928,,,,,,,,115511.72,,,,,,,,14,,,,,
38929,,,,,,,,5467262.98,52772.48,,,11829518.11,,,,67,10,,,203,
38940,,,,,,,,115511.72,941286.35,,,11794850.53,,,,14,38,,,135,
38941,,,,,,,,,,,,83877.13,,,,,,,,5,
38943,,,,,,,,,941286.35,,,11759272.35,,,,,38,,,129,
38944,,,,,,,,,,,,83877.13,,,,,,,,5,
38946,,,,,,,,,,,,83877.13,,,,,,,,5,
38947,,,,,,,,,941286.35,,,11759272.35,,,,,38,,,129,
38948,,,,,,,,115511.72,,,,,,,,14,,,,,
38949,,,,,,,,32823.63,,,,1583971.39,,,,5,,,,25,
38950,,,,,,,,115511.72,,,,83877.13,,,,14,,,,5,
38951,,,,,,,,438738.41,52772.48,,,7710749.01,,,,29,10,,,74,
38952,,,,,,,,,,,,83877.13,,,,,,,,5,
38953,,,,,,,,115511.72,,,,35578.18,,,,14,,,,6,
38954,,,,,,,,,941286.35,,,11843149.48,,,,,38,,,134,
38957,,,,,,,,115511.72,,,,,,,,14,,,,,
38959,,,,,,,,,,,,83877.13,,,,,,,,5,
38960,,,,,,,,,,,,35578.18,,,,,,,,6,
38961,,,,,,,,115511.72,,,,35578.18,,,,14,,,,6,
38962,,,,,,,,115511.72,,,,,,,,14,,,,,
38963,,,,,,,,3509863.56,,,,855937.45,,,,61,,,,42,
38964,,,,,,,,499204.53,,,,638467.45,,,,9,,,,19,
38965,,,,,,,,558343.72,52772.48,,,9917135.02,,,,44,10,,,121,
38966,,,,,,,,115511.72,,,,,,,,14,,,,,
38967,,,,,,,197137.33,17200351.36,30060973.8,,,23960828.83,,,8,177,342,,,290,
39038,,,,,,,,1435873.59,,,,5969617.06,,,,21,,,,54,
39039,,,,,,,,4283434.87,,,,3726630.5,,,,15,,,,13,
39040,,,,,,,,4283434.87,,,,3726630.5,,,,15,,,,13,
39041,,,,,,,,117981.76,390819.84,,,27372114.17,,,,5,35,,,318,
39043,,,,,,,,,,,,601490.44,,,,,,,,14,
39044,,,,,,,,,,,,940068.69,,,,,,,,27,
39045,,,,,,,,117981.76,158602.07,,,24847361.56,,,,5,7,,,269,
39054,,,,,,,,2376,,,,,,,,11,,,,,
39057,,,,,,,,29598883.81,808496.05,,,12025585.33,,,,49,45,,,201,
39058,,,,,,,,,232217.77,,,2524752.61,,,,,28,,,49,
39060,,,,,,,,,232217.77,,,2524752.61,,,,,28,,,49,
39061,,,,,,,,2376,,,,,,,,11,,,,,
39062,,,,,,,,,,,,338578.25,,,,,,,,13,
39063,,,,,,,,,,,,3138802.34,,,,,,,,30,
39066,,,,,,,,,232217.77,,,2524752.61,,,,,28,,,49,
39067,,,,,,,,,,,,536344.96,,,,,,,,23,
